000001,quote_date,000012,000013,000016,000300,000903,000905,399001,399006,AXJO,DJI,FCHI,GDAXI,GSPC,GSPTSE,IPSA,IXIC,KS11,MICEXINDEXCF.ME,N225,NYA,RUT,TWII,VIX,XAX
3292.07,2018-02-27,161.95,214.84,2927.1,4058.98,4186.87,6010.56,10807.53,1743.54,6056.89990234,25410.0292969,5343.93017578,12490.7304688,2744.2800293,15671.2001953,5642.04003906,7330.35009766,2456.13989258,2341.88989258,22389.859375,12819.2197266,1536.4699707,10815.4697266,18.5900001526,2496.66992188
3329.57,2018-02-26,161.83,214.83,2973.79,4118.42,4263.7,6029.68,10895.56,1729.15,6042.20019531,25709.2695312,5344.25976562,12527.0400391,2779.60009766,15714.7001953,5669.85986328,7421.45996094,2457.64990234,2353.15991211,22153.6308594,12999.6201172,1559.32995605,10836.7001953,15.8000001907,2525.20996094
3289.02,2018-02-23,161.72,214.75,2957.17,4071.09,4228.19,5897.68,10662.79,1668.83,5999.79980469,25309.9902344,5317.37011719,12483.7900391,2747.30004883,15638.5,5742.54003906,7337.39013672,2451.52001953,,21892.7792969,12884.1103516,1549.18994141,10794.5498047,16.4899997711,2504.58007812
3268.56,2018-02-22,161.65,214.7,2931.88,4052.73,4202.26,5875.73,10658.94,1677.76,5950.89990234,24962.4804688,5309.22998047,12461.9101562,2703.95996094,15508.2001953,5726.08984375,7210.08984375,2414.2800293,2336.82006836,21736.4394531,12711.75,1529.98999023,10662.3798828,18.7199993134,2489.67993164
3199.16,2018-02-14,161.52,214.47,2871.79,3966.96,4115.39,5754.83,10431.91,1646.77,5841.20019531,24893.4902344,5165.25976562,12339.1601562,2698.62988281,15328.2998047,5560.37988281,7143.62011719,2421.83007812,2257.94995117,21154.1699219,12746.7197266,1522.09997559,,19.2600002289,2540.41992188
3184.96,2018-02-13,161.47,214.43,2852.72,3935.63,4079.64,5736.95,10362.43,1648.58,5855.89990234,24640.4492188,5109.24023438,12196.5,2662.93994141,15216.5,5500.58007812,7013.50976562,2395.18994141,2250.62988281,21244.6796875,12574.3701172,1494.94995117,,24.9699993134,2512.07006836
3154.13,2018-02-12,161.43,214.4,2805.21,3890.1,4021.29,5699.1,10291.88,1648.07,5820.70019531,24601.2695312,5140.06005859,12282.7695312,2656.0,15241.9003906,5557.06982422,6981.95996094,2385.37988281,2220.12011719,,12560.1201172,1490.97998047,10421.0898438,25.6100006104,2527.56005859
3129.85,2018-02-09,161.38,214.3,2810.03,3840.65,3989.36,5554.9,10001.23,1592.51,5838.0,24190.9003906,5079.20996094,12107.4804688,2619.55004883,15034.5,5549.14990234,6874.49023438,2363.77001953,2197.12011719,21382.6191406,12405.8203125,1477.83996582,10371.75,29.0599994659,2497.73999023
3262.05,2018-02-08,161.36,214.29,2945.84,4012.05,4171.93,5766.48,10372.59,1641.43,5890.70019531,23860.4609375,5151.68017578,12260.2900391,2581.0,15065.5996094,5651.58007812,6777.16015625,2407.62011719,2227.23999023,21890.859375,12270.6503906,1463.79003906,10528.5195312,33.4599990845,2496.07006836
3309.26,2018-02-07,161.35,214.26,3029.6,4050.5,4239.9,5711.33,10246.97,1616.4,5876.79980469,24893.3496094,5255.89990234,12590.4296875,2681.65991211,15330.5996094,5750.60986328,7051.97998047,2396.56005859,2254.63989258,21645.3691406,12687.1796875,1507.9699707,10551.5400391,27.7299995422,2535.87011719
3370.65,2018-02-06,161.34,214.25,3117.49,4148.89,4367.13,5704.26,10377.61,1598.12,5833.29980469,24912.7695312,5161.81005859,12392.6601562,2695.13989258,15363.9003906,5697.27978516,7115.87988281,2453.31005859,2238.23999023,21610.2402344,12745.4501953,1507.17004395,10404.0,29.9799995422,2548.5
3487.5,2018-02-05,161.32,214.23,3181.34,4274.15,4476.91,5998.22,10836.25,1688.27,6026.20019531,24345.75,5285.83007812,12687.4902344,2648.93994141,15334.7998047,5731.47021484,6967.52978516,2491.75,2276.85009766,22682.0800781,12572.9296875,1491.08996582,10946.25,37.3199996948,2531.80004883
3462.08,2018-02-02,161.29,214.13,3149.64,4271.23,4463.06,6004.85,10925.16,1702.43,6121.39990234,25520.9609375,5364.97998047,12785.1601562,2762.12988281,15606.0,5825.99023438,7240.95019531,2525.38989258,2281.84008789,23274.5292969,13085.3496094,1547.27001953,11126.2304688,17.3099994659,2601.73999023
3446.98,2018-02-01,161.27,214.09,3141.23,4245.9,4444.41,5984.74,10864.34,1697.39,6090.10009766,26186.7109375,5454.54980469,13003.9003906,2821.97998047,15860.9003906,5862.56982422,7385.85986328,2568.54003906,2302.57006836,23486.109375,13381.9697266,1579.86999512,11160.25,13.470000267,2683.62988281
3480.83,2018-01-31,161.27,214.07,3116.83,4275.9,4441.55,6189.34,11159.68,1735.06,6037.70019531,26149.390625,5481.93017578,13189.4804688,2823.81005859,15951.7001953,5855.37988281,7411.47998047,2566.45996094,2289.98999023,23098.2890625,13367.9599609,1574.97998047,11103.7900391,13.5399999619,2671.9699707
3488.01,2018-01-30,161.27,214.04,3079.12,4256.1,4390.17,6313.44,11278.78,1782.4,6022.79980469,26076.890625,5473.77978516,13197.7099609,2822.42993164,15955.5,5859.60986328,7402.47998047,2567.73999023,2280.36010742,23291.9707031,13375.5097656,1582.81994629,11076.7802734,14.7899999619,2657.13989258
3523.0,2018-01-29,161.24,214.02,3120.7,4302.02,4448.92,6309.88,11352.72,1799.77,6075.39990234,26439.4804688,5521.58984375,13324.4804688,2853.5300293,16094.7001953,5880.47021484,7466.50976562,2598.18994141,2284.27001953,23629.3398438,13524.6503906,1598.10998535,11221.8095703,13.8400001526,2708.68994141
3558.13,2018-01-26,161.24,213.97,3172.78,4381.3,4540.85,6383.63,11557.82,1816.8,,26616.7109375,5529.14990234,13340.1699219,2872.87011719,16239.2001953,5855.66992188,7505.77001953,2574.76000977,2295.26000977,23631.8808594,13637.0195312,1608.06005859,11147.0996094,11.0799999237,2734.84008789
3548.31,2018-01-25,161.19,213.94,3157.46,4365.08,4516.45,6382.72,11552.56,1810.83,6050.0,26392.7890625,5481.20996094,13298.3603516,2839.25,16204.0,5811.54003906,7411.16015625,2562.22998047,2320.0300293,23669.4902344,13512.6601562,1601.67004395,11165.9501953,11.5799999237,2724.77001953
3559.47,2018-01-24,161.18,213.92,3180.33,4389.89,4546.39,6394.3,11607.57,1813.28,6054.70019531,26252.1191406,5495.16015625,13414.7402344,2837.54003906,16284.2001953,5798.25,7415.06005859,2538.0,2306.98999023,23940.7792969,13507.6601562,1601.77001953,11152.1601562,11.470000267,2753.93994141
3546.5,2018-01-23,161.14,213.9,3176.5,4382.61,4548.33,6355.0,11555.25,1767.83,6037.0,26210.8105469,5535.25976562,13559.5996094,2839.12988281,16357.5996094,5799.81005859,7460.29003906,2536.60009766,,24124.1503906,13474.1103516,1610.70996094,11253.1103516,11.1000003815,2742.36010742
3501.36,2018-01-22,161.11,213.86,3130.33,4336.6,4491.64,6347.64,11513.08,1768.21,5991.89990234,26214.5996094,5541.99023438,13463.6904297,2832.9699707,16348.0,5827.91015625,7408.02978516,2502.11010742,2308.61010742,23816.3300781,13470.3701172,1605.17004395,11231.4599609,11.029999733,2715.93994141
3487.86,2018-01-19,161.08,213.81,3117.82,4285.4,4436.89,6272.38,11296.27,1728.14,6005.79980469,26071.7207031,5526.50976562,13434.4501953,2810.30004883,16353.5,5856.27001953,7336.37988281,2520.26000977,2286.33007812,23808.0605469,13384.4599609,1597.63000488,11150.8496094,11.2700004578,2701.02001953
3474.75,2018-01-18,161.09,213.79,3106.55,4271.42,4424.49,6286.8,11319.91,1738.0,6014.60009766,26017.8105469,5494.83007812,13281.4296875,2798.0300293,16284.5,5839.37011719,7296.04980469,2515.81005859,2297.4699707,23763.3691406,13315.9101562,1576.72998047,11071.5703125,12.220000267,2690.86010742
3444.67,2018-01-17,161.07,213.8,3076.18,4248.12,4393.93,6267.46,11303.97,1742.03,6015.79980469,26115.6503906,5493.99023438,13183.9599609,2802.56005859,16326.7001953,5786.14990234,7298.27978516,2515.42993164,2277.88989258,23868.3398438,13352.3896484,1586.66003418,11004.7998047,11.9099998474,2714.92993164
3436.59,2018-01-16,161.06,213.85,3063.86,4258.47,4400.94,6301.13,11386.91,1729.6,6048.60009766,25792.859375,5513.81982422,13246.3300781,2776.41992188,16298.9003906,,7223.68994141,2521.73999023,2257.88989258,23951.8105469,13246.8603516,1572.9699707,10986.1103516,11.6599998474,2699.48999023
3410.49,2018-01-15,161.04,213.83,3048.81,4225.24,4369.91,6253.38,11307.46,1732.62,6077.10009766,,5509.68994141,13200.5097656,,16371.7998047,5745.95019531,,2503.72998047,2261.5300293,23714.8808594,,,10956.3095703,,
3428.94,2018-01-12,161.03,213.75,3018.6,4225.0,4334.23,6399.37,11461.99,1785.7,6070.10009766,25803.1894531,5517.06005859,13245.0302734,2786.23999023,16308.2001953,5733.35009766,7261.06005859,2496.41992188,2262.37988281,23653.8203125,13294.3203125,1591.9699707,10883.9599609,10.1599998474,2688.06005859
3425.34,2018-01-11,161.09,213.75,2997.04,4205.59,4297.02,6425.94,11464.2,1804.23,6067.60009766,25574.7304688,5488.54980469,13202.9003906,2767.56005859,16286.9003906,5717.64990234,7211.77978516,2487.90991211,2246.44995117,23710.4296875,13210.7695312,1586.79003906,10810.0595703,9.8800001144,2682.7800293
3421.83,2018-01-10,161.12,213.72,2995.56,4207.81,4303.64,6405.94,11437.08,1791.08,6096.70019531,25369.1308594,5504.68017578,13281.3398438,2748.22998047,16248.0,5678.08984375,7153.56982422,2499.75,2232.27001953,23788.1992188,13106.5996094,1559.80004883,10831.0898438,9.8199996948,2674.10009766
3413.9,2018-01-09,161.09,213.71,2969.32,4189.3,4263.8,6445.75,11447.09,1803.59,6135.79980469,25385.8007812,5523.93994141,13385.5898438,2751.29003906,16319.2001953,5709.79980469,7163.58007812,2510.22998047,2225.38989258,23849.9902344,13120.8398438,1560.09997559,10914.8896484,10.0799999237,2673.61010742
3409.48,2018-01-08,161.09,213.7,2947.76,4160.16,4221.68,6446.18,11382.72,1806.16,6130.39990234,25283.0,5487.41992188,13367.7802734,2747.70996094,16317.7001953,5705.60986328,7157.39013672,2513.2800293,,,13114.3496094,1561.81005859,10915.75,9.5200004578,2688.68994141
3391.75,2018-01-05,160.99,213.65,2932.36,4138.75,4198.48,6417.25,11342.85,1801.42,6122.29980469,25295.8691406,5470.75,13319.6396484,2743.14990234,16349.4003906,5695.43017578,7136.56005859,2497.52001953,2207.40991211,23714.5292969,13103.2304688,1560.01000977,10879.7998047,9.220000267,2693.92993164
3385.71,2018-01-04,160.91,213.63,2919.48,4128.81,4180.52,6417.54,11341.35,1794.61,6077.10009766,25075.1308594,5413.68994141,13167.8896484,2723.98999023,16412.9003906,5634.97998047,7077.91015625,2466.45996094,2197.60009766,23506.3300781,13028.4599609,1555.7199707,10848.6298828,9.220000267,2700.59008789
3369.11,2018-01-03,160.94,213.63,2913.26,4111.39,4157.57,6388.25,11280.3,1795.38,6070.39990234,24922.6796875,5331.27978516,12978.2099609,2713.06005859,16371.5996094,5616.47021484,7065.52978516,2486.35009766,2152.9699707,,12957.2802734,1552.57995605,10801.5703125,9.1499996185,2694.64990234
3348.33,2018-01-02,160.97,213.61,2908.73,4087.4,4147.73,6332.23,11178.05,1769.67,6061.29980469,24824.0097656,5288.60009766,12871.3896484,2695.81005859,16310.0,5618.91015625,7006.89990234,2479.64990234,,,12902.7197266,1550.01000977,10710.7304688,9.7700004578,2688.04003906
3307.17,2017-12-29,160.85,213.49,2860.44,4030.85,4081.25,6250.82,11040.45,1752.65,6065.10009766,24719.2207031,5312.56005859,12917.6396484,2673.61010742,16209.0996094,5564.60009766,6903.39013672,,2109.73999023,22764.9394531,12808.8398438,1535.51000977,10642.8603516,11.0399999619,2661.5
3296.38,2017-12-28,160.87,213.5,2859.05,4018.9,4077.89,6204.27,10974.01,1745.02,6088.10009766,24837.5097656,5339.41992188,12979.9404297,2687.54003906,16222.0,5550.93017578,6950.16015625,2467.48999023,2102.88989258,22783.9804688,12853.0898438,1548.93005371,10567.6396484,10.1800003052,2668.01000977
3275.78,2017-12-27,160.9,213.44,2839.63,3991.21,4044.97,6173.15,10911.21,1745.24,6069.89990234,24774.3007812,5368.83984375,13070.0195312,2682.62011719,16203.0996094,5496.25,6939.33984375,2436.66992188,2106.16992188,22911.2109375,12821.9902344,1543.93994141,10486.6699219,10.470000267,2648.67993164
3306.12,2017-12-26,160.96,213.44,2894.34,4053.62,4122.96,6220.15,11021.83,1758.82,,24746.2109375,,,2680.5,,5514.74023438,6936.25,2427.34008789,2097.0300293,22892.6894531,12808.9003906,1544.22998047,10421.9101562,10.25,2643.0
3280.46,2017-12-25,160.94,213.38,2880.1,4041.54,4113.16,6185.59,11005.5,1755.81,,,,,,,,,,,22939.1796875,,,10522.4902344,,
3297.06,2017-12-22,161.02,213.29,2880.77,4054.6,4118.88,6242.88,11094.16,1779.34,6069.70019531,24754.0605469,5364.72021484,13072.7900391,2683.34008789,16165.2998047,5537.60009766,6959.95996094,2440.54003906,2102.93994141,22902.7597656,12797.4404297,1542.93005371,10537.2695312,9.8999996185,2616.4699707
3300.06,2017-12-21,160.99,213.24,2895.37,4067.85,4134.64,6238.5,11118.25,1789.74,6060.39990234,24782.2890625,5385.97021484,13109.7402344,2684.57006836,16182.5996094,5450.83007812,6965.35986328,2429.83007812,2093.37988281,22866.0996094,12800.2099609,1547.10998535,10488.9697266,9.6199998856,2602.67993164
3287.61,2017-12-20,160.98,213.23,2879.64,4030.49,4095.83,6199.36,11003.33,1782.41,6075.60009766,24726.6503906,5352.77001953,13069.1699219,2679.25,16159.7001953,5528.70996094,6960.95996094,,2102.9699707,22891.7207031,12747.5498047,1540.07995605,10504.5195312,9.720000267,2571.4699707
3296.54,2017-12-19,160.97,213.24,2873.03,4035.33,4090.12,6251.24,11074.99,1798.5,6071.79980469,24754.75,5382.91015625,13215.7900391,2681.4699707,16133.4003906,5588.08984375,6963.85009766,2478.5300293,2118.15991211,22868.0,12747.5400391,1536.75,10467.3398438,10.029999733,2573.70996094
3267.92,2017-12-18,160.99,213.24,2829.06,3985.29,4032.46,6199.99,10960.12,1780.64,6038.89990234,24792.1992188,5420.58007812,13312.2998047,2690.15991211,16131.5996094,5595.64990234,6994.75976562,2481.87988281,2134.58007812,22901.7695312,12785.8203125,1548.92004395,10506.5195312,9.529999733,2572.7199707
3266.14,2017-12-15,160.93,213.16,2820.17,3980.86,4020.94,6235.76,10998.12,1783.97,5997.0,24651.7402344,5349.29980469,13103.5595703,2675.81005859,16042.0,5234.64013672,6936.58007812,2482.07006836,2143.98999023,22553.2207031,12699.6796875,1530.42004395,10491.4404297,9.4200000763,2553.64990234
3292.44,2017-12-14,160.92,213.17,2850.05,4026.15,4073.76,6284.08,11110.18,1794.34,6011.29980469,24508.6601562,5357.14013672,13068.0800781,2652.01000977,16016.5,5119.29980469,6856.52978516,2469.47998047,2152.40991211,22694.4492188,12629.0703125,1506.94995117,10538.0097656,10.4899997711,2559.79003906
3303.04,2017-12-13,160.89,213.17,2872.94,4050.09,4098.14,6277.44,11143.89,1806.09,6021.79980469,24585.4296875,5399.45019531,13125.6396484,2662.85009766,16136.5996094,5135.18994141,6875.79980469,2480.55004883,2131.93994141,22758.0703125,12699.4804688,1524.44995117,10470.7001953,10.1800003052,2560.69995117
3280.81,2017-12-12,160.88,213.2,2850.2,4016.02,4059.32,6233.21,11043.21,1798.69,6013.20019531,24504.8007812,5427.18994141,13183.5302734,2664.11010742,16114.0,5039.89990234,6862.31982422,2461.0,2160.75,22866.1699219,12697.7802734,1516.11999512,10443.2802734,9.9200000763,2562.39990234
3322.2,2017-12-11,160.92,213.23,2899.1,4069.5,4119.85,6286.17,11143.26,1816.98,5998.29980469,24386.0292969,5386.83007812,13123.6503906,2659.98999023,16103.5,5018.66992188,6875.08007812,2471.48999023,2148.60009766,22938.7304688,12668.2197266,1519.83996582,10473.0898438,9.3400001526,2568.79003906
3289.99,2017-12-08,160.92,213.16,2865.34,4003.38,4050.91,6203.14,10935.06,1792.16,5994.39990234,24329.1601562,5399.08984375,13153.7001953,2651.5,16096.0996094,,6840.08007812,2464.0,2104.98999023,22811.0800781,12643.0595703,1521.7199707,10398.6201172,9.5799999237,2566.82006836
3272.05,2017-12-07,160.92,213.13,2848.89,3971.06,4018.7,6135.47,10801.25,1776.99,5977.70019531,24211.4804688,5383.85986328,13045.1503906,2636.97998047,16015.7001953,4887.16015625,6812.83984375,2461.97998047,2103.14990234,22498.0292969,12568.9804688,1520.4699707,10355.7597656,10.1599998474,2563.05004883
3293.96,2017-12-06,160.87,213.12,2875.73,4015.82,4071.29,6172.8,10911.33,1784.31,5946.10009766,24140.9101562,5374.35009766,12998.8496094,2629.27001953,15908.7998047,4888.12988281,6776.37988281,2474.37011719,2124.12011719,22177.0390625,12532.4296875,1508.88000488,10393.9199219,11.0200004578,2562.91992188
3303.68,2017-12-05,160.87,213.12,2910.48,4040.17,4114.48,6132.91,10854.75,1758.59,5971.70019531,24180.640625,5375.52978516,13048.5400391,2629.57006836,15915.7001953,4925.20996094,6762.20996094,2510.12011719,2113.68994141,22622.3808594,12567.1601562,1516.76000977,10566.8496094,11.3299999237,2590.08007812
3309.62,2017-12-04,160.83,213.12,2861.36,4018.86,4063.19,6279.62,11014.55,1797.77,5985.60009766,24290.0507812,5389.29003906,13058.5498047,2639.43994141,15969.0,5014.47021484,6775.37011719,2501.66992188,2119.41992188,22707.1601562,12634.8896484,1532.41003418,10651.1103516,11.6800003052,2608.87011719
3317.62,2017-12-01,160.8,213.09,2842.18,3998.14,4030.53,6316.41,11013.15,1804.62,5989.79980469,24231.5898438,5316.89013672,12861.4902344,2642.2199707,16039.0,5024.41992188,6847.58984375,2475.40991211,2105.98999023,22819.0292969,12614.5595703,1537.02001953,10600.3701172,11.4300003052,2614.10009766
3317.19,2017-11-30,160.81,213.07,2863.45,4006.1,4054.77,6263.42,10944.1,1770.3,5969.89990234,24272.3496094,5372.79003906,13023.9804688,2647.58007812,16067.5,5003.39990234,6873.97021484,2476.37011719,2100.62011719,22724.9609375,12627.7998047,1544.14001465,10560.4404297,11.279999733,2607.34008789
3337.86,2017-11-29,160.78,213.06,2893.28,4053.75,4102.98,6318.37,11082.13,1787.38,6011.10009766,23940.6796875,5398.04980469,13061.8701172,2626.07006836,15967.7001953,5012.60009766,6824.39013672,2512.89990234,2124.08007812,22597.1992188,12561.3203125,1542.30004883,10713.5498047,10.6999998093,2592.27001953
3333.66,2017-11-28,160.78,213.04,2897.11,4055.82,4105.35,6299.31,11091.14,1793.87,5984.29980469,23836.7109375,5390.47998047,13059.5302734,2627.04003906,16029.5996094,5061.20019531,6912.35986328,2514.18994141,2149.44995117,22486.2402344,12520.2304688,1536.43005371,10707.0703125,10.029999733,2595.86010742
3322.23,2017-11-27,160.76,213.03,2917.31,4049.95,4117.39,6194.55,10954.18,1760.9,5988.79980469,23580.7792969,5360.08984375,13000.2001953,2601.41992188,16042.0996094,5032.52978516,6878.52001953,2507.81005859,2145.87011719,22495.9902344,12390.7802734,1513.31005859,10750.9296875,9.8699998856,2585.10009766
3353.82,2017-11-24,160.72,212.98,2936.83,4104.2,4168.58,6278.03,11168.39,1782.66,5982.60009766,23557.9902344,5390.45996094,13059.8398438,2602.41992188,16108.0996094,5040.50976562,6889.16015625,2544.33007812,2161.16992188,22550.8496094,12421.9296875,1519.16003418,10854.0898438,9.6700000763,2604.12988281
3351.92,2017-11-23,160.66,212.96,2940.73,4102.4,4166.02,6274.51,11175.47,1794.78,5960.60009766,,5379.54003906,13008.5498047,,16074.2998047,5034.33007812,,2537.14990234,2148.56005859,,,,10854.5703125,,
3430.46,2017-11-22,160.67,212.95,3012.36,4227.57,4292.39,6439.44,11560.8,1853.38,5986.39990234,23526.1796875,5352.75976562,13015.0400391,2597.08007812,16073.5996094,5128.87011719,6867.35986328,2540.51000977,2160.15991211,22523.1503906,12390.8203125,1516.76000977,10822.5898438,9.8800001144,2600.13989258
3410.5,2017-11-21,160.68,212.96,2987.17,4217.7,4273.76,6456.35,11602.1,1856.96,5963.5,23590.8300781,5366.14990234,13167.5400391,2599.0300293,16076.7001953,5199.04003906,6862.47998047,2530.69995117,2155.82006836,22416.4804688,12385.8896484,1518.89001465,10779.2402344,9.7299995422,2587.94995117
3392.4,2017-11-20,160.7,212.92,2941.15,4143.83,4186.33,6433.17,11437.55,1859.75,5945.70019531,23430.3300781,5340.45019531,13058.6601562,2582.13989258,16004.4003906,5076.02001953,6790.70996094,2527.66992188,2130.38989258,22261.7597656,12320.7695312,1503.40002441,10664.5498047,10.6499996185,2577.32006836
3382.91,2017-11-17,160.67,212.86,2938.8,4120.85,4167.02,6361.94,11292.93,1833.9,5957.29980469,23358.2402344,5319.16992188,12993.7304688,2578.85009766,15998.5996094,5391.75,6782.79003906,2533.98999023,2131.90991211,22396.8007812,12302.8896484,1492.81994629,10701.6396484,11.4300003052,2601.47998047
3399.25,2017-11-16,160.67,212.83,2879.4,4105.01,4114.42,6558.31,11537.96,1878.26,5943.5,23458.359375,5336.39013672,13047.2197266,2585.63989258,15935.4003906,5314.52978516,6793.29003906,2534.79003906,2132.64990234,22351.1191406,12303.2802734,1486.88000488,10625.0400391,11.7600002289,2593.93994141
3402.52,2017-11-15,160.65,212.85,2850.05,4073.67,4074.76,6537.66,11462.11,1868.08,5934.20019531,23271.2792969,5301.25,12976.3701172,2564.62011719,15878.5,5273.77001953,6706.20996094,2518.25,2131.75,22028.3203125,12220.3398438,1464.08996582,10630.6503906,13.1300001144,2579.51000977
3429.55,2017-11-14,160.74,212.85,2861.42,4099.35,4087.52,6614.51,11582.92,1896.72,5966.0,23409.4707031,5315.58007812,13033.4804688,2578.87011719,15913.0996094,5308.66015625,6737.87011719,2526.63989258,2166.83007812,22380.0097656,12280.1103516,1471.26000977,10687.1796875,11.5900001526,2586.26000977
3447.84,2017-11-13,160.82,212.86,2873.51,4128.07,4113.15,6671.21,11695.0,1906.44,6021.79980469,23439.6992188,5341.62988281,13074.4199219,2584.84008789,16026.2998047,5337.00976562,6757.60009766,2530.35009766,2167.62988281,22380.9902344,12316.8203125,1475.06994629,10683.9199219,11.5,2609.81005859
3432.67,2017-11-10,160.89,212.79,2862.34,4111.91,4102.25,6641.22,11645.05,1900.63,6029.39990234,23422.2109375,5380.72021484,13127.4697266,2582.30004883,16039.2998047,5394.70019531,6750.93994141,2542.94995117,2169.26000977,22681.4199219,12322.5996094,1475.27001953,10732.6699219,11.2899999619,2627.55004883
3427.79,2017-11-09,160.84,212.78,2832.96,4075.9,4063.59,6611.35,11553.24,1884.11,6049.39990234,23461.9394531,5407.75,13182.5595703,2584.62011719,16082.0996094,5443.89013672,6750.04980469,2550.57006836,2183.61010742,22868.7109375,12339.6601562,1475.02001953,10743.2695312,10.5,2632.12988281
3415.46,2017-11-08,160.83,212.78,2819.96,4048.01,4036.02,6561.69,11447.4,1866.14,6016.29980469,23563.359375,5471.43017578,13382.4199219,2594.37988281,16105.4003906,5485.64990234,6789.12011719,2552.39990234,2163.01000977,22913.8203125,12384.7197266,1481.72998047,10818.9902344,9.779999733,2632.48999023
3413.57,2017-11-07,160.85,212.78,2821.96,4054.25,4047.52,6551.94,11467.97,1859.07,6014.29980469,23557.2304688,5480.64013672,13379.2695312,2590.63989258,16131.7998047,5490.81982422,6767.77978516,2545.43994141,2155.55004883,22937.5996094,12371.25,1479.08996582,10840.3398438,9.8900003433,2626.13989258
