quote_date,240020_Nav,519069_Nav,460005_Nav,161005_Nav,166005_Nav,163412_Nav,002001_Nav
2012-05-31,1.0090,1.5470,1.5541,3.1053,0.9780,0.9980,3.3780
2012-05-30,1.0020,1.5440,1.5513,3.0951,0.9760,0.9970,3.3770
2012-05-29,1.0020,1.5450,1.5536,3.0948,0.9750,NA,3.3790
2012-05-28,0.9940,1.5350,1.5427,3.0787,0.9670,NA,3.3720
2012-05-25,0.9890,1.5170,1.5280,3.0579,0.9550,0.9940,3.3620
2012-05-24,0.9990,1.5260,1.5402,3.0746,0.9630,0.9960,3.3670
2012-05-23,1.0080,1.5360,1.5582,3.0880,0.9680,NA,3.3740
2012-05-22,1.0080,1.5350,1.5544,3.0888,0.9640,NA,3.3740
2012-05-21,0.9950,1.5220,1.5356,3.0682,0.9500,NA,3.3640
2012-05-18,0.9940,1.5200,1.5304,3.0592,0.9460,0.9980,3.3610
2012-05-17,1.0090,1.5330,1.5461,3.0794,0.9550,NA,3.3690
2012-05-16,1.0080,1.5250,1.5292,3.0684,0.9500,NA,3.3610
2012-05-15,1.0140,1.5370,1.5436,3.0892,0.9580,NA,3.3710
2012-05-14,1.0150,1.5390,1.5420,3.0895,0.9550,NA,3.3670
2012-05-11,1.0110,1.5430,1.5537,3.0931,0.9570,0.9990,3.3720
2012-05-10,1.0090,1.5450,1.5579,3.1020,0.9600,NA,3.3770
2012-05-09,1.0050,1.5470,1.5601,3.1054,0.9600,NA,3.3770
2012-05-08,1.0090,1.5620,1.5777,3.1268,0.9690,NA,3.3860
2012-05-07,1.0100,1.5660,1.5817,3.1294,0.9740,NA,3.3900
2012-05-04,1.0060,1.5590,1.5736,3.1235,0.9680,1.0000,3.3850
2012-05-03,1.0040,1.5490,1.5575,3.1058,0.9610,NA,3.3740
2012-05-02,0.9930,1.5440,1.5516,3.1013,0.9590,NA,3.3710
2012-04-27,0.9830,1.5280,1.5357,3.0939,0.9490,0.9990,3.3640
2012-04-26,0.9850,1.5280,1.5346,3.0931,0.9460,NA,3.3620
2012-04-25,0.9870,1.5270,1.5349,3.0844,0.9460,NA,3.3630
2012-04-24,0.9860,1.5170,1.5298,3.0645,0.9430,NA,3.3600
2012-04-23,0.9900,1.5250,1.5359,3.0652,0.9440,NA,3.3600
2012-04-20,0.9920,1.5350,1.5423,3.0802,0.9560,1.0000,3.3630
2012-04-19,0.9900,1.5310,1.5298,3.0716,0.9510,NA,3.3560
2012-04-18,0.9910,1.5380,1.5394,3.0765,0.9560,NA,3.3630
2012-04-17,0.9880,1.5200,1.5264,3.0501,0.9410,NA,3.3530
2012-04-16,0.9910,1.5310,1.5394,3.0709,0.9510,NA,3.3610
2012-04-13,0.9930,1.5350,1.5434,3.0679,0.9510,1.0000,3.3630
2012-04-12,0.9930,1.5330,1.5404,3.0637,0.9500,NA,3.3620
2012-04-11,0.9880,1.5200,1.5210,3.0443,0.9380,NA,3.3540
2012-04-10,0.9890,1.5190,1.5217,3.0369,0.9390,NA,3.3520
2012-04-09,0.9850,1.5120,1.5165,3.0272,0.9310,NA,3.3470
2012-04-06,0.9890,1.5150,1.5266,3.0402,0.9370,1.0000,3.3510
2012-04-05,0.9900,1.5120,1.5234,3.0326,0.9340,1.0000,3.3480
2012-03-30,0.9840,1.4940,1.4948,2.9977,0.9110,NA,3.3370
2012-03-23,0.9950,1.5200,1.5440,3.0367,0.9360,NA,3.3470
2012-03-16,1.0010,1.5580,1.5790,3.0760,0.9580,NA,3.3650
2012-03-09,1.0000,1.5570,1.5586,3.0783,0.9580,NA,3.3660
2012-03-02,1.0000,1.5540,1.5581,3.0839,0.9500,NA,3.3630
2012-02-28,1.0000,1.5420,1.5525,3.0754,0.9380,NA,3.3590
2018-06-27,NA,3.8470,NA,4.6684,2.6114,4.0080,4.4320
2012-03-31,NA,1.4940,1.4947,2.9977,0.9110,NA,3.3370
2012-03-29,NA,1.4880,1.4969,2.9955,0.9080,NA,3.3330
2012-03-28,NA,1.4950,1.5036,3.0037,0.9120,NA,3.3330
2012-03-27,NA,1.5190,1.5336,3.0288,0.9330,NA,3.3450
2012-03-26,NA,1.5250,1.5500,3.0340,0.9380,NA,3.3500
2012-03-22,NA,1.5340,1.5460,3.0473,0.9450,NA,3.3500
2012-03-21,NA,1.5380,1.5473,3.0443,0.9430,NA,3.3520
2012-03-20,NA,1.5450,1.5541,3.0565,0.9470,NA,3.3550
2012-03-19,NA,1.5620,1.5775,3.0802,0.9610,NA,3.3660
2012-03-15,NA,1.5430,1.5522,3.0580,0.9430,NA,3.3540
2012-03-14,NA,1.5460,1.5490,3.0591,0.9450,NA,3.3560
2012-03-13,NA,1.5720,1.5731,3.0958,0.9650,NA,3.3710
2012-03-12,NA,1.5620,1.5571,3.0863,0.9590,NA,3.3630
2012-03-08,NA,1.5440,1.5467,3.0594,0.9480,NA,3.3590
2012-03-07,NA,1.5360,1.5375,3.0462,0.9390,NA,3.3540
2012-03-06,NA,1.5430,1.5404,3.0550,0.9440,NA,3.3520
2012-03-05,NA,1.5520,1.5510,3.0728,0.9500,NA,3.3560
2012-03-01,NA,1.5360,1.5432,3.0603,0.9380,NA,3.3530
2012-02-29,NA,1.5350,1.5488,3.0587,0.9320,NA,3.3540
2012-02-27,NA,1.5420,1.5526,3.0768,0.9390,NA,3.3610
2012-02-24,NA,1.5380,1.5464,3.0731,0.9370,NA,3.3580
2012-02-23,NA,1.5240,1.5340,3.0559,0.9290,NA,3.3520
2012-02-22,NA,1.5210,1.5352,3.0480,0.9250,NA,3.3500
2012-02-21,NA,1.5070,1.5242,3.0229,0.9110,NA,3.3400
2012-02-20,NA,1.5000,1.5160,3.0070,0.9030,NA,3.3330
2012-02-17,NA,1.4950,1.5158,3.0041,0.9000,NA,3.3300
2012-02-16,NA,1.4930,1.5189,3.0076,0.9000,NA,3.3310
2012-02-15,NA,1.4950,1.5261,3.0132,0.9010,NA,3.3340
2012-02-14,NA,1.4870,1.5194,3.0039,0.8970,NA,3.3290
2012-02-13,NA,1.4880,1.5183,3.0028,0.8980,NA,3.3310
2012-02-10,NA,1.4880,1.5098,2.9940,0.8940,NA,3.3270
2012-02-09,NA,1.4850,1.5103,2.9833,0.8910,NA,3.3260
2012-02-08,NA,1.4810,1.5092,2.9737,0.8890,NA,3.3270
2012-02-07,NA,1.4640,1.4980,2.9513,0.8730,NA,3.3140
2012-02-06,NA,1.4730,1.5025,2.9674,0.8830,NA,3.3240
2012-02-03,NA,1.4710,1.4914,2.9604,0.8780,NA,3.3180
2012-02-02,NA,1.4620,1.4855,2.9446,0.8710,NA,3.3110
2012-02-01,NA,1.4450,1.4759,2.9274,0.8560,NA,3.2980
2012-01-31,NA,1.4490,1.4781,2.9361,0.8600,NA,3.2990
2012-01-30,NA,1.4490,1.4784,2.9379,0.8590,NA,3.2970
2012-01-20,NA,1.4570,1.4895,2.9494,0.8660,NA,3.3090
2012-01-19,NA,1.4330,1.4740,2.9205,0.8530,NA,3.2960
2012-01-18,NA,1.4200,1.4596,2.9083,0.8410,NA,3.2860
2012-01-17,NA,1.4420,1.4890,2.9404,0.8590,NA,3.3080
2012-01-16,NA,1.4080,1.4659,2.8965,0.8260,NA,3.2860
2012-01-13,NA,1.4380,1.4936,2.9435,0.8460,NA,3.3050
2012-01-12,NA,1.4600,1.5156,2.9826,0.8700,NA,3.3220
2012-01-11,NA,1.4670,1.5183,2.9912,0.8700,NA,3.3250
2012-01-10,NA,1.4660,1.5171,2.9903,0.8720,NA,3.3280
2012-01-09,NA,1.4370,1.4877,2.9534,0.8450,NA,3.3090
2012-01-06,NA,1.4140,1.4596,2.9234,0.8180,NA,3.2930
2012-01-05,NA,1.4170,1.4555,2.9282,0.8180,NA,3.2890
2012-01-04,NA,1.4400,1.4847,2.9653,0.8410,NA,3.3010
2011-12-31,NA,1.4650,1.5147,2.9947,0.8590,NA,3.3160
2011-12-30,NA,1.4650,1.5148,2.9948,0.8590,NA,3.3160
2011-12-29,NA,1.4530,1.4954,2.9738,0.8420,NA,3.3030
2011-12-28,NA,1.4500,1.4928,2.9714,0.8360,NA,3.3000
2011-12-27,NA,1.4570,1.5043,2.9805,0.8410,NA,3.3020
2011-12-26,NA,1.4780,1.5299,3.0077,0.8580,NA,3.3170
2011-12-23,NA,1.4910,1.5411,3.0230,0.8660,NA,3.3280
2011-12-22,NA,1.4850,1.5353,3.0150,0.8580,NA,3.3230
2011-12-21,NA,1.4840,1.5394,3.0129,0.8600,NA,3.3240
2011-12-20,NA,1.5000,1.5622,3.0358,0.8750,NA,3.3340
2011-12-19,NA,1.4990,1.5668,3.0388,0.8770,NA,3.3360
2011-12-16,NA,1.4990,1.5599,3.0351,0.8780,NA,3.3330
2011-12-15,NA,1.4770,1.5391,3.0138,0.8560,NA,3.3200
2011-12-14,NA,1.4930,1.5491,3.0371,0.8640,NA,3.3270
2011-12-13,NA,1.5010,1.5589,3.0590,0.8740,NA,3.3360
2011-12-12,NA,1.5190,1.5792,3.0841,0.8950,NA,3.3480
2011-12-09,NA,1.5270,1.5867,3.1107,0.9050,NA,3.3560
2011-12-08,NA,1.5360,1.6011,3.1294,0.9120,NA,3.3620
2011-12-07,NA,1.5380,1.6032,3.1534,0.9120,NA,3.3610
2011-12-06,NA,1.5330,1.6046,3.1462,0.9090,NA,3.3590
2011-12-05,NA,1.5360,1.6072,3.1483,0.9060,NA,3.3630
2011-12-02,NA,1.5510,1.6349,3.1754,0.9250,NA,3.3770
2011-12-01,NA,1.5620,1.6469,3.1958,0.9370,NA,3.3850
2011-11-30,NA,1.5420,1.6353,3.1743,0.9220,NA,3.3710
2011-11-29,NA,1.5600,1.6624,3.2098,0.9460,NA,3.3890
2011-11-28,NA,1.5470,1.6537,3.1927,0.9350,NA,3.3810
2011-11-25,NA,1.5420,1.6457,3.1891,0.9360,NA,3.3810
2011-11-24,NA,1.5450,1.6486,3.1946,0.9400,NA,3.3830
2011-11-23,NA,1.5380,1.6450,3.1823,0.9370,NA,3.3790
2011-11-22,NA,1.5400,1.6485,3.1894,0.9400,NA,3.3810
2011-11-21,NA,1.5370,1.6427,3.1846,0.9380,NA,3.3790
2011-11-18,NA,1.5430,1.6387,3.1867,0.9390,NA,3.3800
2011-11-17,NA,1.5700,1.6554,3.2124,0.9560,NA,3.3960
2011-11-16,NA,1.5720,1.6484,3.2131,0.9570,NA,3.3940
2011-11-15,NA,1.6010,1.6704,3.2428,0.9780,NA,3.4130
2011-11-14,NA,1.6040,1.6712,3.2416,0.9790,NA,3.4130
2011-11-11,NA,1.5770,1.6504,3.2158,0.9620,NA,3.3970
2011-11-10,NA,1.5780,1.6579,3.2150,0.9650,NA,3.3940
2011-11-09,NA,1.5910,1.6634,3.2302,0.9750,NA,3.4060
2011-11-08,NA,1.5770,1.6566,3.2169,0.9630,NA,3.3940
2011-11-07,NA,1.5850,1.6628,3.2318,0.9710,NA,3.3980
2011-11-04,NA,1.5990,1.6599,3.2453,0.9800,NA,3.4040
2011-11-03,NA,1.5950,1.6609,3.2389,0.9780,NA,3.4010
2011-11-02,NA,1.5930,1.6593,3.2402,0.9770,NA,3.4020
2011-11-01,NA,1.5750,1.6397,3.2108,0.9620,NA,3.3870
2011-10-31,NA,1.5730,1.6382,3.2054,0.9630,NA,3.3810
2011-10-28,NA,1.5710,1.6325,3.1970,0.9590,NA,3.3760
2011-10-27,NA,1.5430,1.6149,3.1703,0.9420,NA,3.3640
2011-10-26,NA,1.5310,1.6135,3.1700,0.9420,NA,3.3610
2011-10-25,NA,1.5180,1.6083,3.1558,0.9310,NA,3.3490
2011-10-24,NA,1.4910,1.5893,3.1212,0.9090,NA,3.3330
2011-10-21,NA,1.4630,1.5745,3.0961,0.8950,NA,3.3170
2011-10-20,NA,1.4670,1.5841,3.1074,0.9050,NA,3.3230
2011-10-19,NA,1.4980,1.6025,3.1502,0.9270,NA,3.3420
2011-10-18,NA,1.5060,1.6071,3.1584,0.9310,NA,3.3480
2011-10-17,NA,1.5340,1.6260,3.1865,0.9540,NA,3.3620
2011-10-14,NA,1.5240,1.6206,3.1728,0.9450,NA,3.3540
2011-10-13,NA,1.5300,1.6216,3.1864,0.9480,NA,3.3560
2011-10-12,NA,1.5220,1.6160,3.1780,0.9370,NA,3.3490
2011-10-11,NA,1.4800,1.5898,3.1367,0.9070,NA,3.3260
2011-10-10,NA,1.4920,1.6013,3.1509,0.9120,NA,3.3320
2011-09-30,NA,1.5000,1.6133,3.1678,0.9210,NA,3.3360
2011-09-29,NA,1.5030,1.6161,3.1768,0.9230,NA,3.3350
2011-09-28,NA,1.5220,1.6232,3.1983,0.9390,NA,3.3440
2011-09-27,NA,1.5390,1.6298,3.2134,0.9500,NA,3.3520
2011-09-26,NA,1.5290,1.6289,3.2079,0.9450,NA,3.3460
2011-09-23,NA,1.5660,1.6431,3.2368,0.9610,NA,3.3580
2011-09-22,NA,1.5880,1.6462,3.2492,0.9680,NA,3.3650
2011-09-21,NA,1.6270,1.6721,3.2892,0.9950,NA,3.3860
2011-09-20,NA,1.5980,1.6505,3.2545,0.9660,NA,3.3650
2011-09-19,NA,1.5980,1.6483,3.2508,0.9630,NA,3.3630
2011-09-16,NA,1.6150,1.6631,3.2784,0.9780,NA,3.3760
2011-09-15,NA,1.6100,1.6617,3.2769,0.9760,NA,3.3750
2011-09-14,NA,1.6090,1.6631,3.2717,0.9740,NA,3.3740
2011-09-13,NA,1.6010,1.6623,3.2668,0.9670,NA,3.3690
2011-09-09,NA,1.6170,1.6746,3.2842,0.9820,NA,3.3770
2011-09-08,NA,1.6210,1.6758,3.2911,0.9900,NA,3.3850
2011-09-07,NA,1.6310,1.6842,3.3076,0.9990,NA,3.3880
2011-09-06,NA,1.6080,1.6665,3.2791,0.9790,NA,3.3730
2011-09-05,NA,1.6220,1.6714,3.2910,0.9910,NA,3.3840
2011-09-02,NA,1.6460,1.6919,3.3167,1.0070,NA,3.4040
2011-09-01,NA,1.6550,1.7012,3.3311,1.0160,NA,3.4130
2011-08-31,NA,1.6690,1.7086,3.3451,1.0210,NA,3.4200
2011-08-30,NA,1.6700,1.7109,3.3557,1.0230,NA,3.4180
2011-08-29,NA,1.6800,1.7174,3.3661,1.0310,NA,3.4220
2011-08-26,NA,1.6960,1.7224,3.3724,1.0400,NA,3.4330
2011-08-25,NA,1.6960,1.7245,3.3714,1.0410,NA,3.4340
2011-08-24,NA,1.6690,1.7034,3.3417,1.0230,NA,3.4150
2011-08-23,NA,1.6710,1.7029,3.3358,1.0210,NA,3.4110
2011-08-22,NA,1.6530,1.6931,3.3214,1.0050,NA,3.4010
2011-08-19,NA,1.6700,1.7024,3.3407,1.0160,NA,3.4170
2011-08-18,NA,1.6770,1.7127,3.3457,1.0190,NA,3.4280
2011-08-17,NA,1.7000,1.7276,3.3700,1.0370,NA,3.4410
2011-08-16,NA,1.7070,1.7341,3.3743,1.0400,NA,3.4430
2011-08-15,NA,1.7200,1.7378,3.3896,1.0480,NA,3.4470
2011-08-12,NA,1.7060,1.7303,3.3752,1.0350,NA,3.4390
2011-08-11,NA,1.6980,1.7287,3.3733,1.0290,NA,3.4360
2011-08-10,NA,1.6710,1.7116,3.3369,1.0140,NA,3.4230
2011-08-09,NA,1.6510,1.7008,3.3195,1.0010,NA,3.4130
2011-08-08,NA,1.6480,1.6958,3.3054,0.9960,NA,3.4040
2011-08-05,NA,1.6770,1.7217,3.3332,1.0210,NA,3.4300
2011-08-04,NA,1.6920,1.7310,3.3488,1.0300,NA,3.4430
2011-08-03,NA,1.6880,1.7292,3.3476,1.0290,NA,3.4390
2011-08-02,NA,1.6840,1.7310,3.3390,1.0240,NA,3.4360
2011-08-01,NA,1.6910,1.7355,3.3389,1.0280,NA,3.4430
2011-07-29,NA,1.6860,1.7379,3.3414,1.0270,NA,3.4420
2011-07-28,NA,1.6910,1.7483,3.3479,1.0300,NA,3.4510
2011-07-27,NA,1.6950,1.7501,3.3480,1.0330,NA,3.4540
2011-07-26,NA,1.6810,1.7395,3.3245,1.0180,NA,3.4450
2011-07-25,NA,1.6800,1.7357,3.3248,1.0130,NA,3.4430
2011-07-22,NA,1.7190,1.7730,3.3626,1.0410,NA,3.4680
2011-07-21,NA,1.7120,1.7699,3.3584,1.0390,NA,3.4640
2011-07-20,NA,1.7250,1.7794,3.3654,1.0490,NA,3.4670
2011-07-19,NA,1.7220,1.7776,3.3637,1.0470,NA,3.4690
2011-07-18,NA,1.7370,1.7898,3.3789,1.0590,NA,3.4810
2011-07-15,NA,1.7380,1.7920,3.3823,1.0600,NA,3.4850
2011-07-14,NA,1.7290,1.7889,3.3694,1.0580,NA,3.4790
2011-07-13,NA,1.7260,1.7844,3.3667,1.0530,NA,3.4770
2011-07-12,NA,1.7080,1.7666,3.3450,1.0380,NA,3.4580
2011-07-11,NA,1.7240,1.7713,3.3618,1.0490,NA,3.4660
2011-07-08,NA,1.7170,1.7594,3.3528,1.0380,NA,3.4620
2011-07-07,NA,1.7150,1.7663,3.3488,1.0400,NA,3.4600
2011-07-06,NA,1.7140,1.7713,3.3389,1.0410,NA,3.4600
2011-07-05,NA,1.7130,1.7668,3.3393,1.0370,NA,3.4640
2011-07-04,NA,1.7140,1.7598,3.3347,1.0340,NA,3.4650
2011-07-01,NA,1.6810,1.7425,3.3061,1.0090,NA,3.4470
2011-06-30,NA,1.6800,1.7425,3.2992,1.0030,NA,3.4440
2011-06-29,NA,1.6550,1.7244,3.2796,0.9880,NA,3.4340
2011-06-28,NA,1.6730,1.7345,3.2934,0.9980,NA,3.4420
2011-06-27,NA,1.6710,1.7305,3.2935,0.9940,NA,3.4370
2011-06-24,NA,1.6620,1.7179,3.2830,0.9840,NA,3.4330
2011-06-23,NA,1.6350,1.6979,3.2538,0.9620,NA,3.4130
2011-06-22,NA,1.6110,1.6830,3.2306,0.9420,NA,3.3950
2011-06-21,NA,1.6070,1.6800,3.2336,0.9420,NA,3.3910
2011-06-20,NA,1.5920,1.6627,3.2211,0.9290,NA,3.3780
2011-06-17,NA,1.6040,1.6702,3.2345,0.9370,NA,3.3860
2011-06-16,NA,1.6120,1.6847,3.2498,0.9460,NA,3.3890
2011-06-15,NA,1.6280,1.7076,3.2712,0.9580,NA,3.4010
2011-06-14,NA,1.6400,1.7158,3.2836,0.9660,NA,3.4090
2011-06-13,NA,1.6240,1.7001,3.2691,0.9510,NA,3.3940
2011-06-10,NA,1.6260,1.6991,3.2727,0.9520,NA,3.4020
2011-06-09,NA,1.6230,1.6947,3.2700,0.9500,NA,3.3990
2011-06-08,NA,1.6490,1.7284,3.2978,0.9690,NA,3.4150
2011-06-07,NA,1.6490,1.7245,3.2866,0.9660,NA,3.4150
2011-06-03,NA,1.6380,1.7103,3.2817,0.9620,NA,3.4140
2011-06-02,NA,1.6170,1.6912,3.2586,0.9430,NA,3.4020
2011-06-01,NA,1.6350,1.7009,3.2796,0.9550,NA,3.4130
2011-05-31,NA,1.6280,1.6811,3.2670,0.9450,NA,3.4060
2011-05-30,NA,1.6140,1.6563,3.2566,0.9280,NA,3.3950
2011-05-27,NA,1.6280,1.6742,3.2614,0.9320,NA,3.3900
2011-05-26,NA,1.6420,1.7100,3.2732,0.9500,NA,3.3990
2011-05-25,NA,1.6490,1.7243,3.2829,0.9620,NA,3.4000
2011-05-24,NA,1.6600,1.7407,3.2948,0.9760,NA,3.4100
2011-05-23,NA,1.6630,1.7441,3.2921,0.9800,NA,3.4100
2011-05-20,NA,1.7070,1.7834,3.3279,1.0110,NA,3.4360
2011-05-19,NA,1.7070,1.7847,3.3304,1.0140,NA,3.4400
2011-05-18,NA,1.7140,1.7759,3.3313,1.0140,NA,3.4470
2011-05-17,NA,1.7000,1.7701,3.3193,1.0110,NA,3.4390
2011-05-16,NA,1.7010,1.7857,3.3273,1.0090,NA,3.4400
2011-05-13,NA,1.7190,1.7781,3.3319,1.0120,NA,3.4470
2011-05-12,NA,1.7130,1.7692,3.3280,1.0110,NA,3.4440
2011-05-11,NA,1.7250,1.7808,3.3354,1.0240,NA,3.4530
2011-05-10,NA,1.7210,1.7754,3.3325,1.0240,NA,3.4530
2011-05-09,NA,1.7130,1.7697,3.3302,1.0200,NA,3.4480
2011-05-06,NA,1.7120,1.7627,3.3260,1.0140,NA,3.4440
2011-05-05,NA,1.7090,1.7604,3.3175,1.0090,NA,3.4410
2011-05-04,NA,1.7050,1.7572,3.3101,1.0090,NA,3.4370
2011-05-03,NA,1.7390,1.7807,3.3304,1.0290,NA,3.4540
2011-04-29,NA,1.7280,1.7761,3.3125,1.0190,NA,3.4420
2011-04-28,NA,1.7170,1.7745,3.2969,1.0110,NA,3.4350
2011-04-27,NA,1.7340,1.7874,3.3265,1.0310,NA,3.4540
2011-04-26,NA,1.7390,1.7958,3.3317,1.0400,NA,3.4590
2011-04-25,NA,1.7530,1.8009,3.3455,1.0470,NA,3.4660
2011-04-22,NA,1.7650,1.8106,3.3400,1.0560,NA,3.4750
2011-04-21,NA,1.7740,1.8123,3.3532,1.0560,NA,3.4790
2011-04-20,NA,1.7640,1.8054,3.3474,1.0510,NA,3.4730
2011-04-19,NA,1.7540,1.8081,3.3440,1.0460,NA,3.4700
2011-04-18,NA,1.7770,1.8265,3.3590,1.0500,NA,3.4840
2011-04-15,NA,1.7770,1.8280,3.3490,1.0480,NA,3.4890
2011-04-14,NA,1.7810,1.8267,3.3407,1.0490,NA,3.4890
2011-04-13,NA,1.7860,1.8346,3.3466,1.0510,NA,3.4910
2011-04-12,NA,1.7610,1.8207,3.3290,1.0370,NA,3.4790
2011-04-11,NA,1.7700,1.8266,3.3242,1.0400,NA,3.4820
2011-04-08,NA,1.7820,1.8395,3.3355,1.0520,NA,3.4930
2011-04-07,NA,1.7610,1.8311,3.3177,1.0380,NA,3.4830
2011-04-06,NA,1.7540,1.8265,3.3163,1.0340,NA,3.4730
2011-04-01,NA,1.7480,1.8153,3.3269,1.0400,NA,3.4730
2011-03-31,NA,1.7240,1.7955,3.3101,1.0290,NA,3.4650
2011-03-30,NA,1.7380,1.8039,3.3184,1.0360,NA,3.4700
2011-03-29,NA,1.7440,1.8094,3.3314,1.0390,NA,3.4730
2011-03-28,NA,1.7650,1.8224,3.3500,1.0560,NA,3.4870
2011-03-25,NA,1.7780,1.8333,3.3691,1.0700,NA,3.4980
2011-03-24,NA,1.7610,1.8220,3.3591,1.0620,NA,3.4890
2011-03-23,NA,1.7650,1.8275,3.3613,1.0610,NA,3.4850
2011-03-22,NA,1.7540,1.8121,3.3450,1.0500,NA,3.4740
2011-03-21,NA,1.7390,1.8103,3.3430,1.0500,NA,3.4730
2011-03-18,NA,1.7500,1.8171,3.3577,1.0540,NA,3.4830
2011-03-17,NA,1.7480,1.8127,3.3535,1.0500,NA,3.4840
2011-03-16,NA,1.7770,1.8358,3.3773,1.0630,NA,3.4960
2011-03-15,NA,1.7550,1.8226,3.3636,1.0500,NA,3.4850
2011-03-14,NA,1.7770,1.8378,3.3877,1.0610,NA,3.5000
2011-03-11,NA,1.7700,1.8324,3.3733,1.0520,NA,3.4840
2011-03-10,NA,1.7840,1.8394,3.3825,1.0560,NA,3.4910
2011-03-09,NA,1.7990,1.8531,3.3974,1.0630,NA,3.4970
2011-03-08,NA,1.7940,1.8447,3.3898,1.0560,NA,3.4930
2011-03-07,NA,1.7920,1.8451,3.3917,1.0540,NA,3.4960
2011-03-04,NA,1.7730,1.8361,3.3781,1.0440,NA,3.4870
2011-03-03,NA,1.7600,1.8283,3.3640,1.0340,NA,3.4790
2011-03-02,NA,1.7770,1.8531,3.3743,1.0480,NA,3.4930
2011-03-01,NA,1.7810,1.8628,3.3767,1.0530,NA,3.4980
2011-02-28,NA,1.7730,1.8631,3.3707,1.0520,NA,3.4970
2011-02-25,NA,1.7480,1.8503,3.3489,1.0400,NA,3.4880
2011-02-24,NA,1.7510,1.8539,3.3443,1.0400,NA,3.4880
2011-02-23,NA,1.7510,1.8498,3.3417,1.0350,NA,3.4820
2011-02-22,NA,1.7400,1.8370,3.3372,1.0290,NA,3.4730
2011-02-21,NA,1.7790,1.8692,3.3734,1.0540,NA,3.4970
2011-02-18,NA,1.7410,1.8473,3.3596,1.0340,NA,3.4800
2011-02-17,NA,1.7550,1.8585,3.3772,1.0410,NA,3.4890
2011-02-16,NA,1.7610,1.8523,3.3732,1.0410,NA,3.4880
2011-02-15,NA,1.7460,1.8314,3.3651,1.0280,NA,3.4780
2011-02-14,NA,1.7500,1.8280,3.3703,1.0290,NA,3.4770
2011-02-11,NA,1.7140,1.8094,3.3339,1.0100,NA,3.4590
2011-02-10,NA,1.6980,1.7983,3.3167,0.9990,NA,3.4510
2011-02-09,NA,1.6600,1.7728,3.2846,0.9670,NA,3.4290
2011-02-01,NA,1.6720,1.7913,3.3006,0.9770,NA,3.4350
2011-01-31,NA,1.6710,1.7894,3.2978,0.9740,NA,3.4370
2011-01-28,NA,1.6560,1.7708,3.2840,0.9650,NA,3.4200
2011-01-27,NA,1.6480,1.7611,3.2731,0.9570,NA,3.4120
2011-01-26,NA,1.6220,1.7343,3.2531,0.9440,NA,3.3940
2011-01-25,NA,1.6050,1.7127,3.2284,0.9280,NA,3.3800
2011-01-24,NA,1.6150,1.7220,3.2423,0.9350,NA,3.3870
2011-01-21,NA,1.6480,1.7603,3.2844,0.9620,NA,3.4010
2011-01-20,NA,1.6490,1.7580,3.2813,0.9550,NA,3.3990
2011-01-19,NA,1.6860,1.8005,3.3313,0.9840,NA,3.4270
2011-01-18,NA,1.6520,1.7719,3.2981,0.9640,NA,3.4070
2011-01-17,NA,1.6500,1.7645,3.2881,0.9570,NA,3.4030
2011-01-14,NA,1.7090,1.8124,3.3439,0.9990,NA,3.4390
2011-01-13,NA,1.7320,1.8384,3.3719,1.0150,NA,3.4540
2011-01-12,NA,1.7220,1.8331,3.3714,1.0090,NA,3.4480
2011-01-11,NA,1.7210,1.8327,3.3691,1.0030,NA,3.4490
2011-01-10,NA,1.7340,1.8367,3.3772,1.0030,NA,3.4540
2011-01-07,NA,1.7770,1.8676,3.4175,1.0300,NA,3.4790
2011-01-06,NA,1.7880,1.8846,3.4210,1.0300,NA,3.4800
2011-01-05,NA,1.8010,1.8966,3.4394,1.0380,NA,3.4890
2011-01-04,NA,1.8180,1.8926,3.4412,1.0410,NA,3.4890
2010-12-31,NA,1.7920,1.8714,3.4222,1.0230,NA,3.4760
2010-12-30,NA,1.7650,1.8444,3.3691,0.9990,NA,3.4600
2010-12-29,NA,1.7580,1.8328,3.3553,0.9970,NA,3.4530
2010-12-28,NA,1.7330,1.8242,3.3337,0.9790,NA,3.4380
2010-12-27,NA,1.7610,1.8408,3.3562,1.0000,NA,3.4540
2010-12-24,NA,1.8070,1.8696,3.3838,1.0220,NA,3.4760
2010-12-23,NA,1.8360,1.8781,3.3957,1.0300,NA,3.4900
2010-12-22,NA,1.8520,1.8902,3.4170,1.0460,NA,3.5080
2010-12-21,NA,1.8640,1.8981,3.4340,1.0530,NA,3.5120
2010-12-20,NA,1.8490,1.8924,3.4160,1.0400,NA,3.5030
2010-12-17,NA,1.8770,1.9051,3.4308,1.0500,NA,3.5170
2010-12-16,NA,1.8870,1.9092,3.4361,1.0490,NA,3.5180
2010-12-15,NA,1.8960,1.9066,3.4413,1.0460,NA,3.5200
2010-12-14,NA,1.8970,1.9076,3.4580,1.0450,NA,3.5250
2010-12-13,NA,1.8880,1.8967,3.4479,1.0320,NA,3.5210
2010-12-10,NA,1.8410,1.8590,3.3959,1.0030,NA,3.4950
2010-12-09,NA,1.8260,1.8343,3.3747,0.9880,NA,3.4860
2010-12-08,NA,1.8460,1.8602,3.4016,1.0060,NA,3.5020
2010-12-07,NA,1.8400,1.8576,3.3825,1.0070,NA,3.4990
2010-12-06,NA,1.8140,1.8296,3.3499,0.9930,NA,3.4830
